patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
7,1,2,0.4,0.2,0.6,0.4,1215.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,1175.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,1168.0,1300,1300
12,2,2,0.4,0.4,0.6,0.6,1101.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1068.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1057.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,1041.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,1015.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,1001.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,881.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,879.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,827.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,825.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,776.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,775.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,725.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,701.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,701.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,582.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,572.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,366.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,356.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,352.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,310.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,309.0,1300,1300
