patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1214.0
7,1,2,0.4,0.2,0.6,0.4,1171.0
11,2,1,0.2,0.4,0.4,0.6,1157.0
13,2,3,0.6,0.4,0.8,0.6,1156.0
17,3,2,0.4,0.6,0.6,0.8,1125.0
6,1,1,0.2,0.2,0.4,0.4,1122.0
8,1,3,0.6,0.2,0.8,0.4,1118.0
18,3,3,0.6,0.6,0.8,0.8,1075.0
16,3,1,0.2,0.6,0.4,0.8,1073.0
2,0,2,0.4,0.0,0.6,0.2,947.0
1,0,1,0.2,0.0,0.4,0.2,921.0
3,0,3,0.6,0.0,0.8,0.2,915.0
22,4,2,0.4,0.8,0.6,1.0,868.0
14,2,4,0.8,0.4,1.0,0.6,858.0
10,2,0,0.0,0.4,0.2,0.6,850.0
23,4,3,0.6,0.8,0.8,1.0,837.0
21,4,1,0.2,0.8,0.4,1.0,835.0
9,1,4,0.8,0.2,1.0,0.4,828.0
5,1,0,0.0,0.2,0.2,0.4,820.0
19,3,4,0.8,0.6,1.0,0.8,811.0
15,3,0,0.0,0.6,0.2,0.8,807.0
4,0,4,0.8,0.0,1.0,0.2,698.0
0,0,0,0.0,0.0,0.2,0.2,697.0
20,4,0,0.0,0.8,0.2,1.0,669.0
24,4,4,0.8,0.8,1.0,1.0,658.0
