patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1244.0
17,3,2,0.4,0.6,0.6,0.8,1218.0
13,2,3,0.6,0.4,0.8,0.6,1192.0
18,3,3,0.6,0.6,0.8,0.8,1167.0
11,2,1,0.2,0.4,0.4,0.6,1137.0
7,1,2,0.4,0.2,0.6,0.4,1137.0
16,3,1,0.2,0.6,0.4,0.8,1117.0
8,1,3,0.6,0.2,0.8,0.4,1092.0
6,1,1,0.2,0.2,0.4,0.4,1065.0
22,4,2,0.4,0.8,0.6,1.0,914.0
23,4,3,0.6,0.8,0.8,1.0,871.0
21,4,1,0.2,0.8,0.4,1.0,849.0
19,3,4,0.8,0.6,1.0,0.8,777.0
14,2,4,0.8,0.4,1.0,0.6,773.0
2,0,2,0.4,0.0,0.6,0.2,764.0
3,0,3,0.6,0.0,0.8,0.2,745.0
9,1,4,0.8,0.2,1.0,0.4,738.0
1,0,1,0.2,0.0,0.4,0.2,733.0
10,2,0,0.0,0.4,0.2,0.6,691.0
15,3,0,0.0,0.6,0.2,0.8,689.0
5,1,0,0.0,0.2,0.2,0.4,664.0
24,4,4,0.8,0.8,1.0,1.0,635.0
20,4,0,0.0,0.8,0.2,1.0,588.0
4,0,4,0.8,0.0,1.0,0.2,551.0
0,0,0,0.0,0.0,0.2,0.2,512.0
