patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
17,3,2,0.4,0.6,0.6,0.8,1217.0
12,2,2,0.4,0.4,0.6,0.6,1123.0
18,3,3,0.6,0.6,0.8,0.8,1117.0
16,3,1,0.2,0.6,0.4,0.8,1102.0
22,4,2,0.4,0.8,0.6,1.0,1083.0
13,2,3,0.6,0.4,0.8,0.6,1035.0
11,2,1,0.2,0.4,0.4,0.6,1025.0
23,4,3,0.6,0.8,0.8,1.0,997.0
21,4,1,0.2,0.8,0.4,1.0,988.0
7,1,2,0.4,0.2,0.6,0.4,785.0
8,1,3,0.6,0.2,0.8,0.4,730.0
6,1,1,0.2,0.2,0.4,0.4,726.0
19,3,4,0.8,0.6,1.0,0.8,718.0
15,3,0,0.0,0.6,0.2,0.8,697.0
14,2,4,0.8,0.4,1.0,0.6,676.0
24,4,4,0.8,0.8,1.0,1.0,664.0
10,2,0,0.0,0.4,0.2,0.6,663.0
20,4,0,0.0,0.8,0.2,1.0,646.0
9,1,4,0.8,0.2,1.0,0.4,516.0
5,1,0,0.0,0.2,0.2,0.4,498.0
2,0,2,0.4,0.0,0.6,0.2,293.0
1,0,1,0.2,0.0,0.4,0.2,284.0
3,0,3,0.6,0.0,0.8,0.2,281.0
0,0,0,0.0,0.0,0.2,0.2,231.0
4,0,4,0.8,0.0,1.0,0.2,226.0
