patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1222.0
17,3,2,0.4,0.6,0.6,0.8,1192.0
13,2,3,0.6,0.4,0.8,0.6,1168.0
7,1,2,0.4,0.2,0.6,0.4,1166.0
11,2,1,0.2,0.4,0.4,0.6,1156.0
18,3,3,0.6,0.6,0.8,0.8,1140.0
16,3,1,0.2,0.6,0.4,0.8,1124.0
8,1,3,0.6,0.2,0.8,0.4,1121.0
6,1,1,0.2,0.2,0.4,0.4,1105.0
22,4,2,0.4,0.8,0.6,1.0,1016.0
23,4,3,0.6,0.8,0.8,1.0,983.0
21,4,1,0.2,0.8,0.4,1.0,974.0
2,0,2,0.4,0.0,0.6,0.2,946.0
14,2,4,0.8,0.4,1.0,0.6,932.0
3,0,3,0.6,0.0,0.8,0.2,922.0
19,3,4,0.8,0.6,1.0,0.8,913.0
1,0,1,0.2,0.0,0.4,0.2,906.0
9,1,4,0.8,0.2,1.0,0.4,898.0
10,2,0,0.0,0.4,0.2,0.6,866.0
15,3,0,0.0,0.6,0.2,0.8,845.0
5,1,0,0.0,0.2,0.2,0.4,836.0
24,4,4,0.8,0.8,1.0,1.0,800.0
4,0,4,0.8,0.0,1.0,0.2,751.0
20,4,0,0.0,0.8,0.2,1.0,738.0
0,0,0,0.0,0.0,0.2,0.2,705.0
