patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1082.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,1032.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1027.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1017.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,991.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,979.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,976.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,944.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,928.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,721.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,712.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,694.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,689.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,688.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,681.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,678.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,670.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,666.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,651.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,647.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,646.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,538.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,521.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,519.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,495.0,1300,1300
