patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1163.0,1238,1238
7,1,2,0.4,0.2,0.6,0.4,1125.0,1238,1238
17,3,2,0.4,0.6,0.6,0.8,1073.0,1238,1238
11,2,1,0.2,0.4,0.4,0.6,1064.0,1238,1238
13,2,3,0.6,0.4,0.8,0.6,1060.0,1238,1238
6,1,1,0.2,0.2,0.4,0.4,1029.0,1238,1238
8,1,3,0.6,0.2,0.8,0.4,1028.0,1238,1238
16,3,1,0.2,0.6,0.4,0.8,1012.0,1238,1238
18,3,3,0.6,0.6,0.8,0.8,998.0,1238,1238
2,0,2,0.4,0.0,0.6,0.2,807.0,1238,1238
10,2,0,0.0,0.4,0.2,0.6,763.0,1238,1238
14,2,4,0.8,0.4,1.0,0.6,757.0,1238,1238
3,0,3,0.6,0.0,0.8,0.2,755.0,1238,1238
15,3,0,0.0,0.6,0.2,0.8,754.0,1238,1238
1,0,1,0.2,0.0,0.4,0.2,754.0,1238,1238
5,1,0,0.0,0.2,0.2,0.4,741.0,1238,1238
19,3,4,0.8,0.6,1.0,0.8,740.0,1238,1238
9,1,4,0.8,0.2,1.0,0.4,738.0,1238,1238
22,4,2,0.4,0.8,0.6,1.0,684.0,1238,1238
21,4,1,0.2,0.8,0.4,1.0,663.0,1238,1238
23,4,3,0.6,0.8,0.8,1.0,662.0,1238,1238
0,0,0,0.0,0.0,0.2,0.2,565.0,1238,1238
4,0,4,0.8,0.0,1.0,0.2,554.0,1238,1238
20,4,0,0.0,0.8,0.2,1.0,546.0,1238,1238
24,4,4,0.8,0.8,1.0,1.0,541.0,1238,1238
