patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1250.0
7,1,2,0.4,0.2,0.6,0.4,1208.0
17,3,2,0.4,0.6,0.6,0.8,1163.0
11,2,1,0.2,0.4,0.4,0.6,1124.0
13,2,3,0.6,0.4,0.8,0.6,1118.0
6,1,1,0.2,0.2,0.4,0.4,1093.0
8,1,3,0.6,0.2,0.8,0.4,1092.0
16,3,1,0.2,0.6,0.4,0.8,1058.0
18,3,3,0.6,0.6,0.8,0.8,1045.0
2,0,2,0.4,0.0,0.6,0.2,626.0
1,0,1,0.2,0.0,0.4,0.2,592.0
3,0,3,0.6,0.0,0.8,0.2,581.0
14,2,4,0.8,0.4,1.0,0.6,407.0
9,1,4,0.8,0.2,1.0,0.4,399.0
10,2,0,0.0,0.4,0.2,0.6,399.0
19,3,4,0.8,0.6,1.0,0.8,395.0
5,1,0,0.0,0.2,0.2,0.4,389.0
15,3,0,0.0,0.6,0.2,0.8,380.0
22,4,2,0.4,0.8,0.6,1.0,333.0
23,4,3,0.6,0.8,0.8,1.0,322.0
21,4,1,0.2,0.8,0.4,1.0,318.0
4,0,4,0.8,0.0,1.0,0.2,265.0
0,0,0,0.0,0.0,0.2,0.2,244.0
24,4,4,0.8,0.8,1.0,1.0,160.0
20,4,0,0.0,0.8,0.2,1.0,155.0
