patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1235.0
17,3,2,0.4,0.6,0.6,0.8,1184.0
11,2,1,0.2,0.4,0.4,0.6,1171.0
13,2,3,0.6,0.4,0.8,0.6,1169.0
7,1,2,0.4,0.2,0.6,0.4,1140.0
16,3,1,0.2,0.6,0.4,0.8,1128.0
18,3,3,0.6,0.6,0.8,0.8,1127.0
6,1,1,0.2,0.2,0.4,0.4,1094.0
8,1,3,0.6,0.2,0.8,0.4,1090.0
22,4,2,0.4,0.8,0.6,1.0,717.0
10,2,0,0.0,0.4,0.2,0.6,716.0
14,2,4,0.8,0.4,1.0,0.6,702.0
15,3,0,0.0,0.6,0.2,0.8,701.0
19,3,4,0.8,0.6,1.0,0.8,697.0
21,4,1,0.2,0.8,0.4,1.0,695.0
23,4,3,0.6,0.8,0.8,1.0,691.0
5,1,0,0.0,0.2,0.2,0.4,671.0
9,1,4,0.8,0.2,1.0,0.4,667.0
2,0,2,0.4,0.0,0.6,0.2,604.0
1,0,1,0.2,0.0,0.4,0.2,585.0
3,0,3,0.6,0.0,0.8,0.2,581.0
24,4,4,0.8,0.8,1.0,1.0,503.0
20,4,0,0.0,0.8,0.2,1.0,500.0
0,0,0,0.0,0.0,0.2,0.2,422.0
4,0,4,0.8,0.0,1.0,0.2,416.0
