patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1199.0
17,3,2,0.4,0.6,0.6,0.8,1134.0
13,2,3,0.6,0.4,0.8,0.6,1123.0
7,1,2,0.4,0.2,0.6,0.4,1107.0
11,2,1,0.2,0.4,0.4,0.6,1101.0
18,3,3,0.6,0.6,0.8,0.8,1073.0
16,3,1,0.2,0.6,0.4,0.8,1041.0
8,1,3,0.6,0.2,0.8,0.4,1036.0
6,1,1,0.2,0.2,0.4,0.4,1031.0
22,4,2,0.4,0.8,0.6,1.0,926.0
23,4,3,0.6,0.8,0.8,1.0,882.0
21,4,1,0.2,0.8,0.4,1.0,856.0
2,0,2,0.4,0.0,0.6,0.2,820.0
1,0,1,0.2,0.0,0.4,0.2,770.0
3,0,3,0.6,0.0,0.8,0.2,770.0
10,2,0,0.0,0.4,0.2,0.6,743.0
5,1,0,0.0,0.2,0.2,0.4,714.0
14,2,4,0.8,0.4,1.0,0.6,710.0
15,3,0,0.0,0.6,0.2,0.8,704.0
19,3,4,0.8,0.6,1.0,0.8,677.0
9,1,4,0.8,0.2,1.0,0.4,658.0
20,4,0,0.0,0.8,0.2,1.0,607.0
24,4,4,0.8,0.8,1.0,1.0,569.0
0,0,0,0.0,0.0,0.2,0.2,561.0
4,0,4,0.8,0.0,1.0,0.2,510.0
