patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1253.0
13,2,3,0.6,0.4,0.8,0.6,1210.0
11,2,1,0.2,0.4,0.4,0.6,1203.0
7,1,2,0.4,0.2,0.6,0.4,1169.0
17,3,2,0.4,0.6,0.6,0.8,1166.0
18,3,3,0.6,0.6,0.8,0.8,1139.0
8,1,3,0.6,0.2,0.8,0.4,1134.0
16,3,1,0.2,0.6,0.4,0.8,1130.0
6,1,1,0.2,0.2,0.4,0.4,1127.0
14,2,4,0.8,0.4,1.0,0.6,1035.0
10,2,0,0.0,0.4,0.2,0.6,1030.0
19,3,4,0.8,0.6,1.0,0.8,995.0
15,3,0,0.0,0.6,0.2,0.8,993.0
9,1,4,0.8,0.2,1.0,0.4,980.0
5,1,0,0.0,0.2,0.2,0.4,975.0
2,0,2,0.4,0.0,0.6,0.2,763.0
3,0,3,0.6,0.0,0.8,0.2,750.0
1,0,1,0.2,0.0,0.4,0.2,746.0
22,4,2,0.4,0.8,0.6,1.0,719.0
23,4,3,0.6,0.8,0.8,1.0,714.0
21,4,1,0.2,0.8,0.4,1.0,703.0
4,0,4,0.8,0.0,1.0,0.2,677.0
0,0,0,0.0,0.0,0.2,0.2,670.0
24,4,4,0.8,0.8,1.0,1.0,659.0
20,4,0,0.0,0.8,0.2,1.0,636.0
