patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1253.0
7,1,2,0.4,0.2,0.6,0.4,1203.0
17,3,2,0.4,0.6,0.6,0.8,1176.0
11,2,1,0.2,0.4,0.4,0.6,1152.0
13,2,3,0.6,0.4,0.8,0.6,1137.0
6,1,1,0.2,0.2,0.4,0.4,1112.0
8,1,3,0.6,0.2,0.8,0.4,1098.0
16,3,1,0.2,0.6,0.4,0.8,1083.0
18,3,3,0.6,0.6,0.8,0.8,1078.0
2,0,2,0.4,0.0,0.6,0.2,822.0
3,0,3,0.6,0.0,0.8,0.2,775.0
1,0,1,0.2,0.0,0.4,0.2,770.0
22,4,2,0.4,0.8,0.6,1.0,648.0
23,4,3,0.6,0.8,0.8,1.0,613.0
21,4,1,0.2,0.8,0.4,1.0,610.0
14,2,4,0.8,0.4,1.0,0.6,568.0
10,2,0,0.0,0.4,0.2,0.6,557.0
9,1,4,0.8,0.2,1.0,0.4,552.0
19,3,4,0.8,0.6,1.0,0.8,546.0
5,1,0,0.0,0.2,0.2,0.4,541.0
15,3,0,0.0,0.6,0.2,0.8,535.0
4,0,4,0.8,0.0,1.0,0.2,434.0
0,0,0,0.0,0.0,0.2,0.2,424.0
24,4,4,0.8,0.8,1.0,1.0,368.0
20,4,0,0.0,0.8,0.2,1.0,352.0
