patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1008.0,1154,1154
7,1,2,0.4,0.2,0.6,0.4,989.0,1154,1154
11,2,1,0.2,0.4,0.4,0.6,971.0,1154,1154
13,2,3,0.6,0.4,0.8,0.6,959.0,1154,1154
6,1,1,0.2,0.2,0.4,0.4,952.0,1154,1154
8,1,3,0.6,0.2,0.8,0.4,939.0,1154,1154
2,0,2,0.4,0.0,0.6,0.2,888.0,1154,1154
1,0,1,0.2,0.0,0.4,0.2,852.0,1154,1154
3,0,3,0.6,0.0,0.8,0.2,846.0,1154,1154
17,3,2,0.4,0.6,0.6,0.8,817.0,1154,1154
16,3,1,0.2,0.6,0.4,0.8,793.0,1154,1154
18,3,3,0.6,0.6,0.8,0.8,787.0,1154,1154
10,2,0,0.0,0.4,0.2,0.6,622.0,1154,1154
5,1,0,0.0,0.2,0.2,0.4,611.0,1154,1154
14,2,4,0.8,0.4,1.0,0.6,605.0,1154,1154
9,1,4,0.8,0.2,1.0,0.4,592.0,1154,1154
22,4,2,0.4,0.8,0.6,1.0,571.0,1154,1154
23,4,3,0.6,0.8,0.8,1.0,554.0,1154,1154
21,4,1,0.2,0.8,0.4,1.0,553.0,1154,1154
0,0,0,0.0,0.0,0.2,0.2,542.0,1154,1154
4,0,4,0.8,0.0,1.0,0.2,536.0,1154,1154
15,3,0,0.0,0.6,0.2,0.8,531.0,1154,1154
19,3,4,0.8,0.6,1.0,0.8,522.0,1154,1154
20,4,0,0.0,0.8,0.2,1.0,388.0,1154,1154
24,4,4,0.8,0.8,1.0,1.0,384.0,1154,1154
