patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,935.0,1069,1069
13,2,3,0.6,0.4,0.8,0.6,885.0,1069,1069
17,3,2,0.4,0.6,0.6,0.8,881.0,1069,1069
7,1,2,0.4,0.2,0.6,0.4,877.0,1069,1069
11,2,1,0.2,0.4,0.4,0.6,856.0,1069,1069
18,3,3,0.6,0.6,0.8,0.8,842.0,1069,1069
8,1,3,0.6,0.2,0.8,0.4,836.0,1069,1069
6,1,1,0.2,0.2,0.4,0.4,811.0,1069,1069
16,3,1,0.2,0.6,0.4,0.8,809.0,1069,1069
2,0,2,0.4,0.0,0.6,0.2,670.0,1069,1069
3,0,3,0.6,0.0,0.8,0.2,642.0,1069,1069
22,4,2,0.4,0.8,0.6,1.0,637.0,1069,1069
23,4,3,0.6,0.8,0.8,1.0,627.0,1069,1069
1,0,1,0.2,0.0,0.4,0.2,624.0,1069,1069
14,2,4,0.8,0.4,1.0,0.6,621.0,1069,1069
10,2,0,0.0,0.4,0.2,0.6,607.0,1069,1069
19,3,4,0.8,0.6,1.0,0.8,601.0,1069,1069
21,4,1,0.2,0.8,0.4,1.0,598.0,1069,1069
9,1,4,0.8,0.2,1.0,0.4,588.0,1069,1069
15,3,0,0.0,0.6,0.2,0.8,581.0,1069,1069
5,1,0,0.0,0.2,0.2,0.4,580.0,1069,1069
4,0,4,0.8,0.0,1.0,0.2,486.0,1069,1069
24,4,4,0.8,0.8,1.0,1.0,484.0,1069,1069
0,0,0,0.0,0.0,0.2,0.2,478.0,1069,1069
20,4,0,0.0,0.8,0.2,1.0,468.0,1069,1069
