patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1184.0
17,3,2,0.4,0.6,0.6,0.8,1155.0
7,1,2,0.4,0.2,0.6,0.4,1091.0
13,2,3,0.6,0.4,0.8,0.6,1086.0
11,2,1,0.2,0.4,0.4,0.6,1065.0
18,3,3,0.6,0.6,0.8,0.8,1064.0
16,3,1,0.2,0.6,0.4,0.8,1044.0
8,1,3,0.6,0.2,0.8,0.4,1009.0
6,1,1,0.2,0.2,0.4,0.4,996.0
22,4,2,0.4,0.8,0.6,1.0,934.0
23,4,3,0.6,0.8,0.8,1.0,869.0
21,4,1,0.2,0.8,0.4,1.0,857.0
2,0,2,0.4,0.0,0.6,0.2,772.0
14,2,4,0.8,0.4,1.0,0.6,738.0
3,0,3,0.6,0.0,0.8,0.2,729.0
19,3,4,0.8,0.6,1.0,0.8,727.0
10,2,0,0.0,0.4,0.2,0.6,726.0
15,3,0,0.0,0.6,0.2,0.8,717.0
1,0,1,0.2,0.0,0.4,0.2,717.0
9,1,4,0.8,0.2,1.0,0.4,702.0
5,1,0,0.0,0.2,0.2,0.4,689.0
24,4,4,0.8,0.8,1.0,1.0,618.0
20,4,0,0.0,0.8,0.2,1.0,613.0
4,0,4,0.8,0.0,1.0,0.2,525.0
0,0,0,0.0,0.0,0.2,0.2,517.0
