patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1265.0
17,3,2,0.4,0.6,0.6,0.8,1235.0
7,1,2,0.4,0.2,0.6,0.4,1208.0
13,2,3,0.6,0.4,0.8,0.6,1203.0
11,2,1,0.2,0.4,0.4,0.6,1182.0
18,3,3,0.6,0.6,0.8,0.8,1175.0
8,1,3,0.6,0.2,0.8,0.4,1158.0
16,3,1,0.2,0.6,0.4,0.8,1158.0
6,1,1,0.2,0.2,0.4,0.4,1127.0
22,4,2,0.4,0.8,0.6,1.0,952.0
23,4,3,0.6,0.8,0.8,1.0,922.0
21,4,1,0.2,0.8,0.4,1.0,901.0
2,0,2,0.4,0.0,0.6,0.2,843.0
3,0,3,0.6,0.0,0.8,0.2,820.0
1,0,1,0.2,0.0,0.4,0.2,804.0
14,2,4,0.8,0.4,1.0,0.6,778.0
19,3,4,0.8,0.6,1.0,0.8,768.0
9,1,4,0.8,0.2,1.0,0.4,752.0
10,2,0,0.0,0.4,0.2,0.6,739.0
15,3,0,0.0,0.6,0.2,0.8,729.0
5,1,0,0.0,0.2,0.2,0.4,717.0
24,4,4,0.8,0.8,1.0,1.0,638.0
20,4,0,0.0,0.8,0.2,1.0,600.0
4,0,4,0.8,0.0,1.0,0.2,572.0
0,0,0,0.0,0.0,0.2,0.2,540.0
