patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
17,3,2,0.4,0.6,0.6,0.8,1002.0
12,2,2,0.4,0.4,0.6,0.6,948.0
18,3,3,0.6,0.6,0.8,0.8,853.0
16,3,1,0.2,0.6,0.4,0.8,851.0
13,2,3,0.6,0.4,0.8,0.6,822.0
11,2,1,0.2,0.4,0.4,0.6,805.0
7,1,2,0.4,0.2,0.6,0.4,721.0
22,4,2,0.4,0.8,0.6,1.0,681.0
8,1,3,0.6,0.2,0.8,0.4,633.0
6,1,1,0.2,0.2,0.4,0.4,630.0
21,4,1,0.2,0.8,0.4,1.0,605.0
23,4,3,0.6,0.8,0.8,1.0,596.0
19,3,4,0.8,0.6,1.0,0.8,468.0
14,2,4,0.8,0.4,1.0,0.6,466.0
15,3,0,0.0,0.6,0.2,0.8,459.0
10,2,0,0.0,0.4,0.2,0.6,442.0
2,0,2,0.4,0.0,0.6,0.2,396.0
9,1,4,0.8,0.2,1.0,0.4,382.0
1,0,1,0.2,0.0,0.4,0.2,370.0
5,1,0,0.0,0.2,0.2,0.4,367.0
24,4,4,0.8,0.8,1.0,1.0,359.0
20,4,0,0.0,0.8,0.2,1.0,358.0
3,0,3,0.6,0.0,0.8,0.2,349.0
0,0,0,0.0,0.0,0.2,0.2,252.0
4,0,4,0.8,0.0,1.0,0.2,234.0
