patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,701.0,738,738
17,3,2,0.4,0.6,0.6,0.8,668.0,738,738
11,2,1,0.2,0.4,0.4,0.6,666.0,738,738
7,1,2,0.4,0.2,0.6,0.4,666.0,738,738
13,2,3,0.6,0.4,0.8,0.6,655.0,738,738
6,1,1,0.2,0.2,0.4,0.4,640.0,738,738
16,3,1,0.2,0.6,0.4,0.8,637.0,738,738
18,3,3,0.6,0.6,0.8,0.8,632.0,738,738
8,1,3,0.6,0.2,0.8,0.4,622.0,738,738
22,4,2,0.4,0.8,0.6,1.0,564.0,738,738
21,4,1,0.2,0.8,0.4,1.0,540.0,738,738
23,4,3,0.6,0.8,0.8,1.0,540.0,738,738
2,0,2,0.4,0.0,0.6,0.2,503.0,738,738
10,2,0,0.0,0.4,0.2,0.6,494.0,738,738
1,0,1,0.2,0.0,0.4,0.2,490.0,738,738
5,1,0,0.0,0.2,0.2,0.4,483.0,738,738
14,2,4,0.8,0.4,1.0,0.6,481.0,738,738
15,3,0,0.0,0.6,0.2,0.8,480.0,738,738
3,0,3,0.6,0.0,0.8,0.2,471.0,738,738
19,3,4,0.8,0.6,1.0,0.8,467.0,738,738
9,1,4,0.8,0.2,1.0,0.4,462.0,738,738
20,4,0,0.0,0.8,0.2,1.0,415.0,738,738
24,4,4,0.8,0.8,1.0,1.0,413.0,738,738
0,0,0,0.0,0.0,0.2,0.2,389.0,738,738
4,0,4,0.8,0.0,1.0,0.2,368.0,738,738
