patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1205.0
17,3,2,0.4,0.6,0.6,0.8,1124.0
7,1,2,0.4,0.2,0.6,0.4,1124.0
11,2,1,0.2,0.4,0.4,0.6,1088.0
13,2,3,0.6,0.4,0.8,0.6,1085.0
6,1,1,0.2,0.2,0.4,0.4,1026.0
18,3,3,0.6,0.6,0.8,0.8,1024.0
16,3,1,0.2,0.6,0.4,0.8,1016.0
8,1,3,0.6,0.2,0.8,0.4,1013.0
2,0,2,0.4,0.0,0.6,0.2,758.0
1,0,1,0.2,0.0,0.4,0.2,704.0
3,0,3,0.6,0.0,0.8,0.2,704.0
10,2,0,0.0,0.4,0.2,0.6,667.0
22,4,2,0.4,0.8,0.6,1.0,655.0
14,2,4,0.8,0.4,1.0,0.6,643.0
15,3,0,0.0,0.6,0.2,0.8,635.0
5,1,0,0.0,0.2,0.2,0.4,629.0
19,3,4,0.8,0.6,1.0,0.8,618.0
9,1,4,0.8,0.2,1.0,0.4,614.0
23,4,3,0.6,0.8,0.8,1.0,604.0
21,4,1,0.2,0.8,0.4,1.0,595.0
0,0,0,0.0,0.0,0.2,0.2,470.0
4,0,4,0.8,0.0,1.0,0.2,454.0
24,4,4,0.8,0.8,1.0,1.0,425.0
20,4,0,0.0,0.8,0.2,1.0,402.0
