patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,963.0
7,1,2,0.4,0.2,0.6,0.4,922.0
13,2,3,0.6,0.4,0.8,0.6,917.0
17,3,2,0.4,0.6,0.6,0.8,909.0
11,2,1,0.2,0.4,0.4,0.6,900.0
18,3,3,0.6,0.6,0.8,0.8,879.0
8,1,3,0.6,0.2,0.8,0.4,869.0
6,1,1,0.2,0.2,0.4,0.4,867.0
16,3,1,0.2,0.6,0.4,0.8,841.0
14,2,4,0.8,0.4,1.0,0.6,727.0
10,2,0,0.0,0.4,0.2,0.6,710.0
19,3,4,0.8,0.6,1.0,0.8,700.0
9,1,4,0.8,0.2,1.0,0.4,694.0
5,1,0,0.0,0.2,0.2,0.4,686.0
2,0,2,0.4,0.0,0.6,0.2,660.0
15,3,0,0.0,0.6,0.2,0.8,657.0
22,4,2,0.4,0.8,0.6,1.0,648.0
1,0,1,0.2,0.0,0.4,0.2,634.0
23,4,3,0.6,0.8,0.8,1.0,632.0
3,0,3,0.6,0.0,0.8,0.2,607.0
21,4,1,0.2,0.8,0.4,1.0,607.0
0,0,0,0.0,0.0,0.2,0.2,522.0
24,4,4,0.8,0.8,1.0,1.0,519.0
4,0,4,0.8,0.0,1.0,0.2,501.0
20,4,0,0.0,0.8,0.2,1.0,487.0
