patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,963.0,1097,1097
7,1,2,0.4,0.2,0.6,0.4,909.0,1097,1097
11,2,1,0.2,0.4,0.4,0.6,908.0,1097,1097
13,2,3,0.6,0.4,0.8,0.6,890.0,1097,1097
17,3,2,0.4,0.6,0.6,0.8,862.0,1097,1097
6,1,1,0.2,0.2,0.4,0.4,856.0,1097,1097
8,1,3,0.6,0.2,0.8,0.4,837.0,1097,1097
16,3,1,0.2,0.6,0.4,0.8,824.0,1097,1097
18,3,3,0.6,0.6,0.8,0.8,802.0,1097,1097
2,0,2,0.4,0.0,0.6,0.2,680.0,1097,1097
22,4,2,0.4,0.8,0.6,1.0,659.0,1097,1097
3,0,3,0.6,0.0,0.8,0.2,633.0,1097,1097
1,0,1,0.2,0.0,0.4,0.2,632.0,1097,1097
21,4,1,0.2,0.8,0.4,1.0,621.0,1097,1097
23,4,3,0.6,0.8,0.8,1.0,616.0,1097,1097
10,2,0,0.0,0.4,0.2,0.6,564.0,1097,1097
14,2,4,0.8,0.4,1.0,0.6,554.0,1097,1097
5,1,0,0.0,0.2,0.2,0.4,537.0,1097,1097
9,1,4,0.8,0.2,1.0,0.4,524.0,1097,1097
15,3,0,0.0,0.6,0.2,0.8,516.0,1097,1097
19,3,4,0.8,0.6,1.0,0.8,505.0,1097,1097
4,0,4,0.8,0.0,1.0,0.2,417.0,1097,1097
0,0,0,0.0,0.0,0.2,0.2,411.0,1097,1097
20,4,0,0.0,0.8,0.2,1.0,409.0,1097,1097
24,4,4,0.8,0.8,1.0,1.0,406.0,1097,1097
