patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1169.0
17,3,2,0.4,0.6,0.6,0.8,1122.0
11,2,1,0.2,0.4,0.4,0.6,1117.0
13,2,3,0.6,0.4,0.8,0.6,1086.0
16,3,1,0.2,0.6,0.4,0.8,1083.0
7,1,2,0.4,0.2,0.6,0.4,1065.0
18,3,3,0.6,0.6,0.8,0.8,1054.0
6,1,1,0.2,0.2,0.4,0.4,1025.0
8,1,3,0.6,0.2,0.8,0.4,999.0
22,4,2,0.4,0.8,0.6,1.0,897.0
10,2,0,0.0,0.4,0.2,0.6,893.0
15,3,0,0.0,0.6,0.2,0.8,874.0
21,4,1,0.2,0.8,0.4,1.0,862.0
23,4,3,0.6,0.8,0.8,1.0,853.0
14,2,4,0.8,0.4,1.0,0.6,849.0
5,1,0,0.0,0.2,0.2,0.4,842.0
19,3,4,0.8,0.6,1.0,0.8,825.0
9,1,4,0.8,0.2,1.0,0.4,792.0
2,0,2,0.4,0.0,0.6,0.2,759.0
1,0,1,0.2,0.0,0.4,0.2,735.0
20,4,0,0.0,0.8,0.2,1.0,720.0
3,0,3,0.6,0.0,0.8,0.2,717.0
24,4,4,0.8,0.8,1.0,1.0,701.0
0,0,0,0.0,0.0,0.2,0.2,636.0
4,0,4,0.8,0.0,1.0,0.2,601.0
