patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,991.0
7,1,2,0.4,0.2,0.6,0.4,985.0
11,2,1,0.2,0.4,0.4,0.6,972.0
6,1,1,0.2,0.2,0.4,0.4,965.0
13,2,3,0.6,0.4,0.8,0.6,955.0
8,1,3,0.6,0.2,0.8,0.4,953.0
17,3,2,0.4,0.6,0.6,0.8,887.0
16,3,1,0.2,0.6,0.4,0.8,874.0
18,3,3,0.6,0.6,0.8,0.8,859.0
2,0,2,0.4,0.0,0.6,0.2,824.0
3,0,3,0.6,0.0,0.8,0.2,807.0
1,0,1,0.2,0.0,0.4,0.2,793.0
9,1,4,0.8,0.2,1.0,0.4,778.0
5,1,0,0.0,0.2,0.2,0.4,776.0
10,2,0,0.0,0.4,0.2,0.6,775.0
14,2,4,0.8,0.4,1.0,0.6,774.0
15,3,0,0.0,0.6,0.2,0.8,710.0
19,3,4,0.8,0.6,1.0,0.8,699.0
4,0,4,0.8,0.0,1.0,0.2,668.0
0,0,0,0.0,0.0,0.2,0.2,652.0
22,4,2,0.4,0.8,0.6,1.0,639.0
21,4,1,0.2,0.8,0.4,1.0,634.0
23,4,3,0.6,0.8,0.8,1.0,619.0
20,4,0,0.0,0.8,0.2,1.0,528.0
24,4,4,0.8,0.8,1.0,1.0,518.0
