patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
17,3,2,0.4,0.6,0.6,0.8,1161.0
12,2,2,0.4,0.4,0.6,0.6,1110.0
18,3,3,0.6,0.6,0.8,0.8,1089.0
16,3,1,0.2,0.6,0.4,0.8,1088.0
11,2,1,0.2,0.4,0.4,0.6,1048.0
13,2,3,0.6,0.4,0.8,0.6,1045.0
7,1,2,0.4,0.2,0.6,0.4,952.0
6,1,1,0.2,0.2,0.4,0.4,915.0
8,1,3,0.6,0.2,0.8,0.4,911.0
22,4,2,0.4,0.8,0.6,1.0,899.0
21,4,1,0.2,0.8,0.4,1.0,846.0
23,4,3,0.6,0.8,0.8,1.0,845.0
15,3,0,0.0,0.6,0.2,0.8,798.0
10,2,0,0.0,0.4,0.2,0.6,786.0
19,3,4,0.8,0.6,1.0,0.8,786.0
14,2,4,0.8,0.4,1.0,0.6,767.0
5,1,0,0.0,0.2,0.2,0.4,713.0
9,1,4,0.8,0.2,1.0,0.4,693.0
24,4,4,0.8,0.8,1.0,1.0,662.0
20,4,0,0.0,0.8,0.2,1.0,655.0
2,0,2,0.4,0.0,0.6,0.2,649.0
1,0,1,0.2,0.0,0.4,0.2,634.0
3,0,3,0.6,0.0,0.8,0.2,622.0
0,0,0,0.0,0.0,0.2,0.2,544.0
4,0,4,0.8,0.0,1.0,0.2,521.0
