patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1115.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,1065.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1019.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,1019.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1015.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,979.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,971.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,933.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,929.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,824.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,767.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,764.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,759.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,717.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,714.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,597.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,582.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,568.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,566.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,555.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,550.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,460.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,450.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,442.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,441.0,1300,1300
