patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1256.0
7,1,2,0.4,0.2,0.6,0.4,1213.0
17,3,2,0.4,0.6,0.6,0.8,1193.0
13,2,3,0.6,0.4,0.8,0.6,1189.0
11,2,1,0.2,0.4,0.4,0.6,1179.0
8,1,3,0.6,0.2,0.8,0.4,1150.0
6,1,1,0.2,0.2,0.4,0.4,1150.0
18,3,3,0.6,0.6,0.8,0.8,1145.0
16,3,1,0.2,0.6,0.4,0.8,1125.0
2,0,2,0.4,0.0,0.6,0.2,927.0
1,0,1,0.2,0.0,0.4,0.2,886.0
3,0,3,0.6,0.0,0.8,0.2,886.0
22,4,2,0.4,0.8,0.6,1.0,879.0
23,4,3,0.6,0.8,0.8,1.0,850.0
21,4,1,0.2,0.8,0.4,1.0,831.0
14,2,4,0.8,0.4,1.0,0.6,770.0
10,2,0,0.0,0.4,0.2,0.6,763.0
5,1,0,0.0,0.2,0.2,0.4,751.0
19,3,4,0.8,0.6,1.0,0.8,749.0
9,1,4,0.8,0.2,1.0,0.4,744.0
15,3,0,0.0,0.6,0.2,0.8,743.0
0,0,0,0.0,0.0,0.2,0.2,625.0
4,0,4,0.8,0.0,1.0,0.2,619.0
24,4,4,0.8,0.8,1.0,1.0,604.0
20,4,0,0.0,0.8,0.2,1.0,589.0
