patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1150.0
17,3,2,0.4,0.6,0.6,0.8,1138.0
13,2,3,0.6,0.4,0.8,0.6,1108.0
11,2,1,0.2,0.4,0.4,0.6,1107.0
16,3,1,0.2,0.6,0.4,0.8,1099.0
18,3,3,0.6,0.6,0.8,0.8,1097.0
7,1,2,0.4,0.2,0.6,0.4,1040.0
6,1,1,0.2,0.2,0.4,0.4,1006.0
8,1,3,0.6,0.2,0.8,0.4,1003.0
22,4,2,0.4,0.8,0.6,1.0,994.0
23,4,3,0.6,0.8,0.8,1.0,966.0
21,4,1,0.2,0.8,0.4,1.0,964.0
2,0,2,0.4,0.0,0.6,0.2,790.0
1,0,1,0.2,0.0,0.4,0.2,773.0
3,0,3,0.6,0.0,0.8,0.2,770.0
14,2,4,0.8,0.4,1.0,0.6,713.0
10,2,0,0.0,0.4,0.2,0.6,711.0
19,3,4,0.8,0.6,1.0,0.8,700.0
15,3,0,0.0,0.6,0.2,0.8,684.0
9,1,4,0.8,0.2,1.0,0.4,671.0
5,1,0,0.0,0.2,0.2,0.4,666.0
24,4,4,0.8,0.8,1.0,1.0,630.0
20,4,0,0.0,0.8,0.2,1.0,618.0
4,0,4,0.8,0.0,1.0,0.2,549.0
0,0,0,0.0,0.0,0.2,0.2,549.0
