patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1268.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,1240.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1219.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,1191.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1183.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,1167.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,1161.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,1129.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,1113.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,1018.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,980.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,969.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,881.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,865.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,854.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,815.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,804.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,800.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,793.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,786.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,750.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,713.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,681.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,660.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,615.0,1300,1300
