patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1274.0
13,2,3,0.6,0.4,0.8,0.6,1241.0
7,1,2,0.4,0.2,0.6,0.4,1223.0
11,2,1,0.2,0.4,0.4,0.6,1222.0
17,3,2,0.4,0.6,0.6,0.8,1215.0
8,1,3,0.6,0.2,0.8,0.4,1193.0
18,3,3,0.6,0.6,0.8,0.8,1187.0
6,1,1,0.2,0.2,0.4,0.4,1180.0
16,3,1,0.2,0.6,0.4,0.8,1170.0
14,2,4,0.8,0.4,1.0,0.6,782.0
10,2,0,0.0,0.4,0.2,0.6,777.0
19,3,4,0.8,0.6,1.0,0.8,765.0
9,1,4,0.8,0.2,1.0,0.4,762.0
2,0,2,0.4,0.0,0.6,0.2,761.0
5,1,0,0.0,0.2,0.2,0.4,759.0
15,3,0,0.0,0.6,0.2,0.8,756.0
3,0,3,0.6,0.0,0.8,0.2,750.0
1,0,1,0.2,0.0,0.4,0.2,742.0
22,4,2,0.4,0.8,0.6,1.0,684.0
23,4,3,0.6,0.8,0.8,1.0,681.0
21,4,1,0.2,0.8,0.4,1.0,673.0
4,0,4,0.8,0.0,1.0,0.2,562.0
0,0,0,0.0,0.0,0.2,0.2,543.0
20,4,0,0.0,0.8,0.2,1.0,515.0
24,4,4,0.8,0.8,1.0,1.0,508.0
