patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,996.0
13,2,3,0.6,0.4,0.8,0.6,956.0
17,3,2,0.4,0.6,0.6,0.8,949.0
11,2,1,0.2,0.4,0.4,0.6,946.0
7,1,2,0.4,0.2,0.6,0.4,924.0
18,3,3,0.6,0.6,0.8,0.8,921.0
16,3,1,0.2,0.6,0.4,0.8,900.0
6,1,1,0.2,0.2,0.4,0.4,885.0
8,1,3,0.6,0.2,0.8,0.4,883.0
10,2,0,0.0,0.4,0.2,0.6,716.0
14,2,4,0.8,0.4,1.0,0.6,705.0
15,3,0,0.0,0.6,0.2,0.8,690.0
2,0,2,0.4,0.0,0.6,0.2,690.0
5,1,0,0.0,0.2,0.2,0.4,686.0
19,3,4,0.8,0.6,1.0,0.8,685.0
9,1,4,0.8,0.2,1.0,0.4,666.0
3,0,3,0.6,0.0,0.8,0.2,662.0
1,0,1,0.2,0.0,0.4,0.2,659.0
22,4,2,0.4,0.8,0.6,1.0,609.0
23,4,3,0.6,0.8,0.8,1.0,599.0
21,4,1,0.2,0.8,0.4,1.0,576.0
0,0,0,0.0,0.0,0.2,0.2,536.0
4,0,4,0.8,0.0,1.0,0.2,524.0
24,4,4,0.8,0.8,1.0,1.0,477.0
20,4,0,0.0,0.8,0.2,1.0,465.0
