patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1048.0
17,3,2,0.4,0.6,0.6,0.8,1021.0
11,2,1,0.2,0.4,0.4,0.6,958.0
13,2,3,0.6,0.4,0.8,0.6,956.0
7,1,2,0.4,0.2,0.6,0.4,948.0
18,3,3,0.6,0.6,0.8,0.8,942.0
16,3,1,0.2,0.6,0.4,0.8,929.0
8,1,3,0.6,0.2,0.8,0.4,886.0
6,1,1,0.2,0.2,0.4,0.4,876.0
22,4,2,0.4,0.8,0.6,1.0,723.0
2,0,2,0.4,0.0,0.6,0.2,686.0
23,4,3,0.6,0.8,0.8,1.0,681.0
21,4,1,0.2,0.8,0.4,1.0,672.0
3,0,3,0.6,0.0,0.8,0.2,648.0
1,0,1,0.2,0.0,0.4,0.2,637.0
14,2,4,0.8,0.4,1.0,0.6,598.0
10,2,0,0.0,0.4,0.2,0.6,596.0
19,3,4,0.8,0.6,1.0,0.8,589.0
15,3,0,0.0,0.6,0.2,0.8,573.0
9,1,4,0.8,0.2,1.0,0.4,572.0
5,1,0,0.0,0.2,0.2,0.4,556.0
24,4,4,0.8,0.8,1.0,1.0,455.0
4,0,4,0.8,0.0,1.0,0.2,451.0
20,4,0,0.0,0.8,0.2,1.0,438.0
0,0,0,0.0,0.0,0.2,0.2,422.0
