patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1179.0
7,1,2,0.4,0.2,0.6,0.4,1147.0
13,2,3,0.6,0.4,0.8,0.6,1112.0
17,3,2,0.4,0.6,0.6,0.8,1110.0
11,2,1,0.2,0.4,0.4,0.6,1090.0
8,1,3,0.6,0.2,0.8,0.4,1085.0
6,1,1,0.2,0.2,0.4,0.4,1068.0
18,3,3,0.6,0.6,0.8,0.8,1040.0
16,3,1,0.2,0.6,0.4,0.8,1025.0
2,0,2,0.4,0.0,0.6,0.2,889.0
3,0,3,0.6,0.0,0.8,0.2,843.0
1,0,1,0.2,0.0,0.4,0.2,840.0
22,4,2,0.4,0.8,0.6,1.0,772.0
23,4,3,0.6,0.8,0.8,1.0,727.0
21,4,1,0.2,0.8,0.4,1.0,715.0
14,2,4,0.8,0.4,1.0,0.6,666.0
9,1,4,0.8,0.2,1.0,0.4,653.0
10,2,0,0.0,0.4,0.2,0.6,628.0
19,3,4,0.8,0.6,1.0,0.8,623.0
5,1,0,0.0,0.2,0.2,0.4,623.0
15,3,0,0.0,0.6,0.2,0.8,596.0
4,0,4,0.8,0.0,1.0,0.2,526.0
0,0,0,0.0,0.0,0.2,0.2,514.0
24,4,4,0.8,0.8,1.0,1.0,452.0
20,4,0,0.0,0.8,0.2,1.0,435.0
