patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1250.0
7,1,2,0.4,0.2,0.6,0.4,1244.0
11,2,1,0.2,0.4,0.4,0.6,1230.0
13,2,3,0.6,0.4,0.8,0.6,1229.0
8,1,3,0.6,0.2,0.8,0.4,1228.0
6,1,1,0.2,0.2,0.4,0.4,1226.0
10,2,0,0.0,0.4,0.2,0.6,1137.0
5,1,0,0.0,0.2,0.2,0.4,1133.0
14,2,4,0.8,0.4,1.0,0.6,1132.0
9,1,4,0.8,0.2,1.0,0.4,1130.0
17,3,2,0.4,0.6,0.6,0.8,963.0
2,0,2,0.4,0.0,0.6,0.2,957.0
16,3,1,0.2,0.6,0.4,0.8,951.0
18,3,3,0.6,0.6,0.8,0.8,949.0
3,0,3,0.6,0.0,0.8,0.2,946.0
1,0,1,0.2,0.0,0.4,0.2,945.0
0,0,0,0.0,0.0,0.2,0.2,887.0
4,0,4,0.8,0.0,1.0,0.2,887.0
15,3,0,0.0,0.6,0.2,0.8,882.0
19,3,4,0.8,0.6,1.0,0.8,880.0
22,4,2,0.4,0.8,0.6,1.0,347.0
21,4,1,0.2,0.8,0.4,1.0,346.0
23,4,3,0.6,0.8,0.8,1.0,341.0
20,4,0,0.0,0.8,0.2,1.0,332.0
24,4,4,0.8,0.8,1.0,1.0,326.0
