patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1247.0
7,1,2,0.4,0.2,0.6,0.4,1215.0
11,2,1,0.2,0.4,0.4,0.6,1183.0
13,2,3,0.6,0.4,0.8,0.6,1178.0
6,1,1,0.2,0.2,0.4,0.4,1158.0
17,3,2,0.4,0.6,0.6,0.8,1150.0
8,1,3,0.6,0.2,0.8,0.4,1150.0
18,3,3,0.6,0.6,0.8,0.8,1093.0
16,3,1,0.2,0.6,0.4,0.8,1091.0
2,0,2,0.4,0.0,0.6,0.2,870.0
1,0,1,0.2,0.0,0.4,0.2,838.0
3,0,3,0.6,0.0,0.8,0.2,821.0
10,2,0,0.0,0.4,0.2,0.6,756.0
5,1,0,0.0,0.2,0.2,0.4,743.0
14,2,4,0.8,0.4,1.0,0.6,717.0
15,3,0,0.0,0.6,0.2,0.8,708.0
9,1,4,0.8,0.2,1.0,0.4,702.0
22,4,2,0.4,0.8,0.6,1.0,692.0
19,3,4,0.8,0.6,1.0,0.8,668.0
21,4,1,0.2,0.8,0.4,1.0,666.0
23,4,3,0.6,0.8,0.8,1.0,660.0
0,0,0,0.0,0.0,0.2,0.2,572.0
4,0,4,0.8,0.0,1.0,0.2,552.0
20,4,0,0.0,0.8,0.2,1.0,467.0
24,4,4,0.8,0.8,1.0,1.0,464.0
