patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1198.0
13,2,3,0.6,0.4,0.8,0.6,1137.0
7,1,2,0.4,0.2,0.6,0.4,1119.0
17,3,2,0.4,0.6,0.6,0.8,1117.0
11,2,1,0.2,0.4,0.4,0.6,1115.0
8,1,3,0.6,0.2,0.8,0.4,1078.0
18,3,3,0.6,0.6,0.8,0.8,1057.0
6,1,1,0.2,0.2,0.4,0.4,1042.0
16,3,1,0.2,0.6,0.4,0.8,1040.0
2,0,2,0.4,0.0,0.6,0.2,838.0
3,0,3,0.6,0.0,0.8,0.2,818.0
22,4,2,0.4,0.8,0.6,1.0,798.0
1,0,1,0.2,0.0,0.4,0.2,788.0
14,2,4,0.8,0.4,1.0,0.6,784.0
23,4,3,0.6,0.8,0.8,1.0,759.0
21,4,1,0.2,0.8,0.4,1.0,755.0
10,2,0,0.0,0.4,0.2,0.6,751.0
9,1,4,0.8,0.2,1.0,0.4,751.0
19,3,4,0.8,0.6,1.0,0.8,730.0
15,3,0,0.0,0.6,0.2,0.8,716.0
5,1,0,0.0,0.2,0.2,0.4,706.0
4,0,4,0.8,0.0,1.0,0.2,594.0
0,0,0,0.0,0.0,0.2,0.2,566.0
20,4,0,0.0,0.8,0.2,1.0,555.0
24,4,4,0.8,0.8,1.0,1.0,553.0
