patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1154.0
13,2,3,0.6,0.4,0.8,0.6,1098.0
17,3,2,0.4,0.6,0.6,0.8,1076.0
11,2,1,0.2,0.4,0.4,0.6,1032.0
18,3,3,0.6,0.6,0.8,0.8,1023.0
16,3,1,0.2,0.6,0.4,0.8,968.0
7,1,2,0.4,0.2,0.6,0.4,923.0
8,1,3,0.6,0.2,0.8,0.4,875.0
6,1,1,0.2,0.2,0.4,0.4,846.0
14,2,4,0.8,0.4,1.0,0.6,781.0
22,4,2,0.4,0.8,0.6,1.0,772.0
23,4,3,0.6,0.8,0.8,1.0,741.0
19,3,4,0.8,0.6,1.0,0.8,733.0
21,4,1,0.2,0.8,0.4,1.0,703.0
9,1,4,0.8,0.2,1.0,0.4,643.0
10,2,0,0.0,0.4,0.2,0.6,598.0
15,3,0,0.0,0.6,0.2,0.8,582.0
24,4,4,0.8,0.8,1.0,1.0,562.0
5,1,0,0.0,0.2,0.2,0.4,506.0
20,4,0,0.0,0.8,0.2,1.0,457.0
2,0,2,0.4,0.0,0.6,0.2,418.0
3,0,3,0.6,0.0,0.8,0.2,411.0
1,0,1,0.2,0.0,0.4,0.2,397.0
4,0,4,0.8,0.0,1.0,0.2,338.0
0,0,0,0.0,0.0,0.2,0.2,294.0
