patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
7,1,2,0.4,0.2,0.6,0.4,797.0,1300,1300
12,2,2,0.4,0.4,0.6,0.6,797.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,762.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,758.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,744.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,737.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,704.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,676.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,671.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,616.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,603.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,574.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,565.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,562.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,542.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,531.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,525.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,514.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,507.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,505.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,485.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,465.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,425.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,401.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,392.0,1300,1300
