patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1161.0
7,1,2,0.4,0.2,0.6,0.4,1106.0
13,2,3,0.6,0.4,0.8,0.6,1073.0
11,2,1,0.2,0.4,0.4,0.6,1070.0
17,3,2,0.4,0.6,0.6,0.8,1032.0
8,1,3,0.6,0.2,0.8,0.4,1030.0
6,1,1,0.2,0.2,0.4,0.4,1024.0
18,3,3,0.6,0.6,0.8,0.8,966.0
16,3,1,0.2,0.6,0.4,0.8,964.0
2,0,2,0.4,0.0,0.6,0.2,813.0
1,0,1,0.2,0.0,0.4,0.2,769.0
3,0,3,0.6,0.0,0.8,0.2,765.0
10,2,0,0.0,0.4,0.2,0.6,686.0
14,2,4,0.8,0.4,1.0,0.6,653.0
5,1,0,0.0,0.2,0.2,0.4,650.0
9,1,4,0.8,0.2,1.0,0.4,631.0
15,3,0,0.0,0.6,0.2,0.8,627.0
22,4,2,0.4,0.8,0.6,1.0,612.0
19,3,4,0.8,0.6,1.0,0.8,603.0
21,4,1,0.2,0.8,0.4,1.0,582.0
23,4,3,0.6,0.8,0.8,1.0,575.0
0,0,0,0.0,0.0,0.2,0.2,532.0
4,0,4,0.8,0.0,1.0,0.2,508.0
20,4,0,0.0,0.8,0.2,1.0,434.0
24,4,4,0.8,0.8,1.0,1.0,412.0
