patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1094.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,1071.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1017.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1006.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,1005.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,977.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,895.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,848.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,843.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,820.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,804.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,788.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,686.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,683.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,654.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,648.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,581.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,577.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,563.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,530.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,410.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,390.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,388.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,302.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,271.0,1300,1300
