patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1224.0
17,3,2,0.4,0.6,0.6,0.8,1175.0
7,1,2,0.4,0.2,0.6,0.4,1141.0
11,2,1,0.2,0.4,0.4,0.6,1124.0
16,3,1,0.2,0.6,0.4,0.8,1083.0
13,2,3,0.6,0.4,0.8,0.6,1074.0
6,1,1,0.2,0.2,0.4,0.4,1055.0
18,3,3,0.6,0.6,0.8,0.8,1029.0
8,1,3,0.6,0.2,0.8,0.4,1019.0
22,4,2,0.4,0.8,0.6,1.0,845.0
21,4,1,0.2,0.8,0.4,1.0,785.0
23,4,3,0.6,0.8,0.8,1.0,739.0
2,0,2,0.4,0.0,0.6,0.2,691.0
1,0,1,0.2,0.0,0.4,0.2,636.0
3,0,3,0.6,0.0,0.8,0.2,626.0
10,2,0,0.0,0.4,0.2,0.6,551.0
15,3,0,0.0,0.6,0.2,0.8,548.0
5,1,0,0.0,0.2,0.2,0.4,519.0
14,2,4,0.8,0.4,1.0,0.6,508.0
19,3,4,0.8,0.6,1.0,0.8,494.0
9,1,4,0.8,0.2,1.0,0.4,492.0
20,4,0,0.0,0.8,0.2,1.0,440.0
24,4,4,0.8,0.8,1.0,1.0,388.0
0,0,0,0.0,0.0,0.2,0.2,338.0
4,0,4,0.8,0.0,1.0,0.2,321.0
