patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
17,3,2,0.4,0.6,0.6,0.8,1226.0
12,2,2,0.4,0.4,0.6,0.6,1192.0
18,3,3,0.6,0.6,0.8,0.8,1175.0
16,3,1,0.2,0.6,0.4,0.8,1172.0
11,2,1,0.2,0.4,0.4,0.6,1150.0
13,2,3,0.6,0.4,0.8,0.6,1141.0
22,4,2,0.4,0.8,0.6,1.0,1044.0
23,4,3,0.6,0.8,0.8,1.0,1006.0
21,4,1,0.2,0.8,0.4,1.0,1003.0
7,1,2,0.4,0.2,0.6,0.4,1001.0
6,1,1,0.2,0.2,0.4,0.4,977.0
8,1,3,0.6,0.2,0.8,0.4,964.0
15,3,0,0.0,0.6,0.2,0.8,871.0
19,3,4,0.8,0.6,1.0,0.8,867.0
10,2,0,0.0,0.4,0.2,0.6,864.0
14,2,4,0.8,0.4,1.0,0.6,853.0
20,4,0,0.0,0.8,0.2,1.0,764.0
5,1,0,0.0,0.2,0.2,0.4,762.0
24,4,4,0.8,0.8,1.0,1.0,759.0
9,1,4,0.8,0.2,1.0,0.4,747.0
2,0,2,0.4,0.0,0.6,0.2,571.0
1,0,1,0.2,0.0,0.4,0.2,563.0
3,0,3,0.6,0.0,0.8,0.2,555.0
0,0,0,0.0,0.0,0.2,0.2,466.0
4,0,4,0.8,0.0,1.0,0.2,461.0
