patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1186.0
11,2,1,0.2,0.4,0.4,0.6,1132.0
17,3,2,0.4,0.6,0.6,0.8,1129.0
13,2,3,0.6,0.4,0.8,0.6,1123.0
16,3,1,0.2,0.6,0.4,0.8,1077.0
18,3,3,0.6,0.6,0.8,0.8,1070.0
7,1,2,0.4,0.2,0.6,0.4,1060.0
6,1,1,0.2,0.2,0.4,0.4,1014.0
8,1,3,0.6,0.2,0.8,0.4,1009.0
14,2,4,0.8,0.4,1.0,0.6,887.0
10,2,0,0.0,0.4,0.2,0.6,879.0
19,3,4,0.8,0.6,1.0,0.8,852.0
15,3,0,0.0,0.6,0.2,0.8,843.0
9,1,4,0.8,0.2,1.0,0.4,811.0
5,1,0,0.0,0.2,0.2,0.4,792.0
22,4,2,0.4,0.8,0.6,1.0,769.0
23,4,3,0.6,0.8,0.8,1.0,742.0
21,4,1,0.2,0.8,0.4,1.0,741.0
2,0,2,0.4,0.0,0.6,0.2,611.0
24,4,4,0.8,0.8,1.0,1.0,602.0
20,4,0,0.0,0.8,0.2,1.0,601.0
3,0,3,0.6,0.0,0.8,0.2,593.0
1,0,1,0.2,0.0,0.4,0.2,590.0
4,0,4,0.8,0.0,1.0,0.2,495.0
0,0,0,0.0,0.0,0.2,0.2,483.0
