patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1079.0,1136,1136
17,3,2,0.4,0.6,0.6,0.8,1043.0,1136,1136
7,1,2,0.4,0.2,0.6,0.4,1030.0,1136,1136
11,2,1,0.2,0.4,0.4,0.6,1021.0,1136,1136
13,2,3,0.6,0.4,0.8,0.6,1015.0,1136,1136
16,3,1,0.2,0.6,0.4,0.8,992.0,1136,1136
18,3,3,0.6,0.6,0.8,0.8,985.0,1136,1136
6,1,1,0.2,0.2,0.4,0.4,979.0,1136,1136
8,1,3,0.6,0.2,0.8,0.4,975.0,1136,1136
22,4,2,0.4,0.8,0.6,1.0,760.0,1136,1136
23,4,3,0.6,0.8,0.8,1.0,730.0,1136,1136
21,4,1,0.2,0.8,0.4,1.0,729.0,1136,1136
2,0,2,0.4,0.0,0.6,0.2,725.0,1136,1136
1,0,1,0.2,0.0,0.4,0.2,696.0,1136,1136
3,0,3,0.6,0.0,0.8,0.2,691.0,1136,1136
14,2,4,0.8,0.4,1.0,0.6,646.0,1136,1136
19,3,4,0.8,0.6,1.0,0.8,638.0,1136,1136
10,2,0,0.0,0.4,0.2,0.6,634.0,1136,1136
9,1,4,0.8,0.2,1.0,0.4,627.0,1136,1136
15,3,0,0.0,0.6,0.2,0.8,619.0,1136,1136
5,1,0,0.0,0.2,0.2,0.4,617.0,1136,1136
24,4,4,0.8,0.8,1.0,1.0,507.0,1136,1136
20,4,0,0.0,0.8,0.2,1.0,488.0,1136,1136
4,0,4,0.8,0.0,1.0,0.2,471.0,1136,1136
0,0,0,0.0,0.0,0.2,0.2,468.0,1136,1136
