patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1231.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,1200.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1186.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,1173.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1172.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,1159.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,1145.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,1133.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,1122.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,1040.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,1013.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,999.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,924.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,911.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,900.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,899.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,896.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,892.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,878.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,874.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,869.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,794.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,789.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,716.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,703.0,1300,1300
