patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1263.0
13,2,3,0.6,0.4,0.8,0.6,1228.0
11,2,1,0.2,0.4,0.4,0.6,1227.0
7,1,2,0.4,0.2,0.6,0.4,1215.0
17,3,2,0.4,0.6,0.6,0.8,1203.0
8,1,3,0.6,0.2,0.8,0.4,1188.0
6,1,1,0.2,0.2,0.4,0.4,1182.0
18,3,3,0.6,0.6,0.8,0.8,1174.0
16,3,1,0.2,0.6,0.4,0.8,1173.0
10,2,0,0.0,0.4,0.2,0.6,807.0
14,2,4,0.8,0.4,1.0,0.6,801.0
15,3,0,0.0,0.6,0.2,0.8,797.0
5,1,0,0.0,0.2,0.2,0.4,785.0
9,1,4,0.8,0.2,1.0,0.4,784.0
19,3,4,0.8,0.6,1.0,0.8,770.0
2,0,2,0.4,0.0,0.6,0.2,654.0
3,0,3,0.6,0.0,0.8,0.2,640.0
1,0,1,0.2,0.0,0.4,0.2,638.0
22,4,2,0.4,0.8,0.6,1.0,616.0
23,4,3,0.6,0.8,0.8,1.0,607.0
21,4,1,0.2,0.8,0.4,1.0,607.0
0,0,0,0.0,0.0,0.2,0.2,472.0
4,0,4,0.8,0.0,1.0,0.2,469.0
20,4,0,0.0,0.8,0.2,1.0,454.0
24,4,4,0.8,0.8,1.0,1.0,442.0
