patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1107.0
17,3,2,0.4,0.6,0.6,0.8,1066.0
11,2,1,0.2,0.4,0.4,0.6,1027.0
13,2,3,0.6,0.4,0.8,0.6,1008.0
16,3,1,0.2,0.6,0.4,0.8,986.0
7,1,2,0.4,0.2,0.6,0.4,983.0
18,3,3,0.6,0.6,0.8,0.8,975.0
6,1,1,0.2,0.2,0.4,0.4,926.0
8,1,3,0.6,0.2,0.8,0.4,903.0
22,4,2,0.4,0.8,0.6,1.0,771.0
21,4,1,0.2,0.8,0.4,1.0,730.0
10,2,0,0.0,0.4,0.2,0.6,729.0
14,2,4,0.8,0.4,1.0,0.6,726.0
23,4,3,0.6,0.8,0.8,1.0,719.0
19,3,4,0.8,0.6,1.0,0.8,708.0
15,3,0,0.0,0.6,0.2,0.8,701.0
5,1,0,0.0,0.2,0.2,0.4,669.0
9,1,4,0.8,0.2,1.0,0.4,653.0
2,0,2,0.4,0.0,0.6,0.2,647.0
1,0,1,0.2,0.0,0.4,0.2,617.0
3,0,3,0.6,0.0,0.8,0.2,610.0
24,4,4,0.8,0.8,1.0,1.0,558.0
20,4,0,0.0,0.8,0.2,1.0,552.0
0,0,0,0.0,0.0,0.2,0.2,491.0
4,0,4,0.8,0.0,1.0,0.2,478.0
