patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1287.0
17,3,2,0.4,0.6,0.6,0.8,1259.0
11,2,1,0.2,0.4,0.4,0.6,1250.0
13,2,3,0.6,0.4,0.8,0.6,1243.0
7,1,2,0.4,0.2,0.6,0.4,1224.0
16,3,1,0.2,0.6,0.4,0.8,1223.0
18,3,3,0.6,0.6,0.8,0.8,1214.0
6,1,1,0.2,0.2,0.4,0.4,1190.0
8,1,3,0.6,0.2,0.8,0.4,1189.0
10,2,0,0.0,0.4,0.2,0.6,818.0
22,4,2,0.4,0.8,0.6,1.0,809.0
14,2,4,0.8,0.4,1.0,0.6,805.0
15,3,0,0.0,0.6,0.2,0.8,805.0
19,3,4,0.8,0.6,1.0,0.8,795.0
21,4,1,0.2,0.8,0.4,1.0,790.0
23,4,3,0.6,0.8,0.8,1.0,782.0
5,1,0,0.0,0.2,0.2,0.4,782.0
9,1,4,0.8,0.2,1.0,0.4,771.0
2,0,2,0.4,0.0,0.6,0.2,678.0
1,0,1,0.2,0.0,0.4,0.2,665.0
3,0,3,0.6,0.0,0.8,0.2,665.0
20,4,0,0.0,0.8,0.2,1.0,552.0
24,4,4,0.8,0.8,1.0,1.0,534.0
4,0,4,0.8,0.0,1.0,0.2,461.0
0,0,0,0.0,0.0,0.2,0.2,459.0
