patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1236.0
17,3,2,0.4,0.6,0.6,0.8,1182.0
7,1,2,0.4,0.2,0.6,0.4,1166.0
13,2,3,0.6,0.4,0.8,0.6,1159.0
11,2,1,0.2,0.4,0.4,0.6,1150.0
18,3,3,0.6,0.6,0.8,0.8,1111.0
16,3,1,0.2,0.6,0.4,0.8,1099.0
8,1,3,0.6,0.2,0.8,0.4,1097.0
6,1,1,0.2,0.2,0.4,0.4,1091.0
22,4,2,0.4,0.8,0.6,1.0,883.0
23,4,3,0.6,0.8,0.8,1.0,835.0
21,4,1,0.2,0.8,0.4,1.0,829.0
2,0,2,0.4,0.0,0.6,0.2,769.0
1,0,1,0.2,0.0,0.4,0.2,730.0
3,0,3,0.6,0.0,0.8,0.2,728.0
14,2,4,0.8,0.4,1.0,0.6,714.0
19,3,4,0.8,0.6,1.0,0.8,695.0
10,2,0,0.0,0.4,0.2,0.6,694.0
15,3,0,0.0,0.6,0.2,0.8,681.0
9,1,4,0.8,0.2,1.0,0.4,677.0
5,1,0,0.0,0.2,0.2,0.4,668.0
24,4,4,0.8,0.8,1.0,1.0,559.0
20,4,0,0.0,0.8,0.2,1.0,531.0
0,0,0,0.0,0.0,0.2,0.2,498.0
4,0,4,0.8,0.0,1.0,0.2,487.0
