patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1203.0
7,1,2,0.4,0.2,0.6,0.4,1168.0
17,3,2,0.4,0.6,0.6,0.8,1153.0
13,2,3,0.6,0.4,0.8,0.6,1137.0
11,2,1,0.2,0.4,0.4,0.6,1134.0
8,1,3,0.6,0.2,0.8,0.4,1106.0
18,3,3,0.6,0.6,0.8,0.8,1103.0
6,1,1,0.2,0.2,0.4,0.4,1102.0
16,3,1,0.2,0.6,0.4,0.8,1092.0
22,4,2,0.4,0.8,0.6,1.0,878.0
21,4,1,0.2,0.8,0.4,1.0,846.0
23,4,3,0.6,0.8,0.8,1.0,846.0
2,0,2,0.4,0.0,0.6,0.2,830.0
14,2,4,0.8,0.4,1.0,0.6,822.0
10,2,0,0.0,0.4,0.2,0.6,809.0
9,1,4,0.8,0.2,1.0,0.4,803.0
19,3,4,0.8,0.6,1.0,0.8,802.0
5,1,0,0.0,0.2,0.2,0.4,793.0
3,0,3,0.6,0.0,0.8,0.2,792.0
1,0,1,0.2,0.0,0.4,0.2,791.0
15,3,0,0.0,0.6,0.2,0.8,784.0
24,4,4,0.8,0.8,1.0,1.0,648.0
20,4,0,0.0,0.8,0.2,1.0,630.0
4,0,4,0.8,0.0,1.0,0.2,604.0
0,0,0,0.0,0.0,0.2,0.2,599.0
