patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1224.0
13,2,3,0.6,0.4,0.8,0.6,1188.0
17,3,2,0.4,0.6,0.6,0.8,1178.0
11,2,1,0.2,0.4,0.4,0.6,1175.0
7,1,2,0.4,0.2,0.6,0.4,1158.0
18,3,3,0.6,0.6,0.8,0.8,1141.0
16,3,1,0.2,0.6,0.4,0.8,1134.0
8,1,3,0.6,0.2,0.8,0.4,1129.0
6,1,1,0.2,0.2,0.4,0.4,1121.0
14,2,4,0.8,0.4,1.0,0.6,898.0
10,2,0,0.0,0.4,0.2,0.6,882.0
9,1,4,0.8,0.2,1.0,0.4,871.0
19,3,4,0.8,0.6,1.0,0.8,868.0
5,1,0,0.0,0.2,0.2,0.4,862.0
15,3,0,0.0,0.6,0.2,0.8,859.0
22,4,2,0.4,0.8,0.6,1.0,824.0
23,4,3,0.6,0.8,0.8,1.0,803.0
21,4,1,0.2,0.8,0.4,1.0,801.0
2,0,2,0.4,0.0,0.6,0.2,765.0
3,0,3,0.6,0.0,0.8,0.2,753.0
1,0,1,0.2,0.0,0.4,0.2,741.0
24,4,4,0.8,0.8,1.0,1.0,655.0
20,4,0,0.0,0.8,0.2,1.0,642.0
4,0,4,0.8,0.0,1.0,0.2,617.0
0,0,0,0.0,0.0,0.2,0.2,615.0
