patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,801.0,908,908
17,3,2,0.4,0.6,0.6,0.8,758.0,908,908
11,2,1,0.2,0.4,0.4,0.6,756.0,908,908
13,2,3,0.6,0.4,0.8,0.6,745.0,908,908
7,1,2,0.4,0.2,0.6,0.4,734.0,908,908
16,3,1,0.2,0.6,0.4,0.8,715.0,908,908
18,3,3,0.6,0.6,0.8,0.8,705.0,908,908
6,1,1,0.2,0.2,0.4,0.4,699.0,908,908
8,1,3,0.6,0.2,0.8,0.4,691.0,908,908
14,2,4,0.8,0.4,1.0,0.6,570.0,908,908
10,2,0,0.0,0.4,0.2,0.6,569.0,908,908
19,3,4,0.8,0.6,1.0,0.8,543.0,908,908
2,0,2,0.4,0.0,0.6,0.2,542.0,908,908
9,1,4,0.8,0.2,1.0,0.4,541.0,908,908
15,3,0,0.0,0.6,0.2,0.8,539.0,908,908
5,1,0,0.0,0.2,0.2,0.4,538.0,908,908
22,4,2,0.4,0.8,0.6,1.0,536.0,908,908
1,0,1,0.2,0.0,0.4,0.2,528.0,908,908
3,0,3,0.6,0.0,0.8,0.2,527.0,908,908
21,4,1,0.2,0.8,0.4,1.0,519.0,908,908
23,4,3,0.6,0.8,0.8,1.0,508.0,908,908
4,0,4,0.8,0.0,1.0,0.2,443.0,908,908
0,0,0,0.0,0.0,0.2,0.2,442.0,908,908
20,4,0,0.0,0.8,0.2,1.0,415.0,908,908
24,4,4,0.8,0.8,1.0,1.0,414.0,908,908
