patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
17,3,2,0.4,0.6,0.6,0.8,1126.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,1111.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,1071.0,1300,1300
12,2,2,0.4,0.4,0.6,0.6,1064.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1041.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1012.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,1008.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,961.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,941.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,902.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,841.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,829.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,812.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,767.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,742.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,605.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,587.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,577.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,530.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,516.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,174.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,171.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,163.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,151.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,144.0,1300,1300
