patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
7,1,2,0.4,0.2,0.6,0.4,1051.0
12,2,2,0.4,0.4,0.6,0.6,1037.0
6,1,1,0.2,0.2,0.4,0.4,973.0
8,1,3,0.6,0.2,0.8,0.4,968.0
11,2,1,0.2,0.4,0.4,0.6,957.0
13,2,3,0.6,0.4,0.8,0.6,954.0
17,3,2,0.4,0.6,0.6,0.8,827.0
18,3,3,0.6,0.6,0.8,0.8,774.0
16,3,1,0.2,0.6,0.4,0.8,766.0
2,0,2,0.4,0.0,0.6,0.2,674.0
1,0,1,0.2,0.0,0.4,0.2,636.0
3,0,3,0.6,0.0,0.8,0.2,628.0
14,2,4,0.8,0.4,1.0,0.6,490.0
9,1,4,0.8,0.2,1.0,0.4,490.0
5,1,0,0.0,0.2,0.2,0.4,456.0
10,2,0,0.0,0.4,0.2,0.6,454.0
22,4,2,0.4,0.8,0.6,1.0,452.0
21,4,1,0.2,0.8,0.4,1.0,436.0
19,3,4,0.8,0.6,1.0,0.8,436.0
23,4,3,0.6,0.8,0.8,1.0,431.0
15,3,0,0.0,0.6,0.2,0.8,404.0
4,0,4,0.8,0.0,1.0,0.2,376.0
0,0,0,0.0,0.0,0.2,0.2,358.0
24,4,4,0.8,0.8,1.0,1.0,297.0
20,4,0,0.0,0.8,0.2,1.0,289.0
