patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1088.0
17,3,2,0.4,0.6,0.6,0.8,1049.0
13,2,3,0.6,0.4,0.8,0.6,1002.0
7,1,2,0.4,0.2,0.6,0.4,998.0
11,2,1,0.2,0.4,0.4,0.6,991.0
18,3,3,0.6,0.6,0.8,0.8,980.0
16,3,1,0.2,0.6,0.4,0.8,955.0
6,1,1,0.2,0.2,0.4,0.4,920.0
8,1,3,0.6,0.2,0.8,0.4,917.0
22,4,2,0.4,0.8,0.6,1.0,733.0
21,4,1,0.2,0.8,0.4,1.0,695.0
23,4,3,0.6,0.8,0.8,1.0,684.0
2,0,2,0.4,0.0,0.6,0.2,604.0
1,0,1,0.2,0.0,0.4,0.2,574.0
10,2,0,0.0,0.4,0.2,0.6,573.0
14,2,4,0.8,0.4,1.0,0.6,567.0
3,0,3,0.6,0.0,0.8,0.2,566.0
15,3,0,0.0,0.6,0.2,0.8,559.0
19,3,4,0.8,0.6,1.0,0.8,556.0
5,1,0,0.0,0.2,0.2,0.4,546.0
9,1,4,0.8,0.2,1.0,0.4,524.0
20,4,0,0.0,0.8,0.2,1.0,452.0
24,4,4,0.8,0.8,1.0,1.0,430.0
0,0,0,0.0,0.0,0.2,0.2,403.0
4,0,4,0.8,0.0,1.0,0.2,368.0
