patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1276.0
7,1,2,0.4,0.2,0.6,0.4,1241.0
17,3,2,0.4,0.6,0.6,0.8,1238.0
11,2,1,0.2,0.4,0.4,0.6,1237.0
13,2,3,0.6,0.4,0.8,0.6,1222.0
16,3,1,0.2,0.6,0.4,0.8,1207.0
6,1,1,0.2,0.2,0.4,0.4,1204.0
8,1,3,0.6,0.2,0.8,0.4,1192.0
18,3,3,0.6,0.6,0.8,0.8,1188.0
22,4,2,0.4,0.8,0.6,1.0,877.0
21,4,1,0.2,0.8,0.4,1.0,860.0
23,4,3,0.6,0.8,0.8,1.0,853.0
2,0,2,0.4,0.0,0.6,0.2,845.0
10,2,0,0.0,0.4,0.2,0.6,842.0
15,3,0,0.0,0.6,0.2,0.8,826.0
1,0,1,0.2,0.0,0.4,0.2,823.0
5,1,0,0.0,0.2,0.2,0.4,822.0
3,0,3,0.6,0.0,0.8,0.2,814.0
14,2,4,0.8,0.4,1.0,0.6,790.0
9,1,4,0.8,0.2,1.0,0.4,775.0
19,3,4,0.8,0.6,1.0,0.8,774.0
20,4,0,0.0,0.8,0.2,1.0,631.0
0,0,0,0.0,0.0,0.2,0.2,604.0
24,4,4,0.8,0.8,1.0,1.0,601.0
4,0,4,0.8,0.0,1.0,0.2,589.0
