patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1240.0
7,1,2,0.4,0.2,0.6,0.4,1219.0
17,3,2,0.4,0.6,0.6,0.8,1179.0
11,2,1,0.2,0.4,0.4,0.6,1154.0
6,1,1,0.2,0.2,0.4,0.4,1139.0
13,2,3,0.6,0.4,0.8,0.6,1124.0
8,1,3,0.6,0.2,0.8,0.4,1107.0
16,3,1,0.2,0.6,0.4,0.8,1107.0
18,3,3,0.6,0.6,0.8,0.8,1080.0
22,4,2,0.4,0.8,0.6,1.0,860.0
2,0,2,0.4,0.0,0.6,0.2,824.0
21,4,1,0.2,0.8,0.4,1.0,817.0
23,4,3,0.6,0.8,0.8,1.0,808.0
3,0,3,0.6,0.0,0.8,0.2,777.0
1,0,1,0.2,0.0,0.4,0.2,775.0
10,2,0,0.0,0.4,0.2,0.6,519.0
5,1,0,0.0,0.2,0.2,0.4,513.0
15,3,0,0.0,0.6,0.2,0.8,504.0
14,2,4,0.8,0.4,1.0,0.6,486.0
9,1,4,0.8,0.2,1.0,0.4,477.0
19,3,4,0.8,0.6,1.0,0.8,475.0
20,4,0,0.0,0.8,0.2,1.0,421.0
24,4,4,0.8,0.8,1.0,1.0,409.0
0,0,0,0.0,0.0,0.2,0.2,398.0
4,0,4,0.8,0.0,1.0,0.2,384.0
