patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1153.0
17,3,2,0.4,0.6,0.6,0.8,1118.0
7,1,2,0.4,0.2,0.6,0.4,1090.0
11,2,1,0.2,0.4,0.4,0.6,1089.0
13,2,3,0.6,0.4,0.8,0.6,1082.0
18,3,3,0.6,0.6,0.8,0.8,1053.0
16,3,1,0.2,0.6,0.4,0.8,1048.0
8,1,3,0.6,0.2,0.8,0.4,1033.0
6,1,1,0.2,0.2,0.4,0.4,1030.0
22,4,2,0.4,0.8,0.6,1.0,887.0
21,4,1,0.2,0.8,0.4,1.0,839.0
23,4,3,0.6,0.8,0.8,1.0,839.0
2,0,2,0.4,0.0,0.6,0.2,837.0
3,0,3,0.6,0.0,0.8,0.2,809.0
1,0,1,0.2,0.0,0.4,0.2,807.0
14,2,4,0.8,0.4,1.0,0.6,634.0
10,2,0,0.0,0.4,0.2,0.6,629.0
19,3,4,0.8,0.6,1.0,0.8,621.0
9,1,4,0.8,0.2,1.0,0.4,606.0
5,1,0,0.0,0.2,0.2,0.4,604.0
15,3,0,0.0,0.6,0.2,0.8,602.0
24,4,4,0.8,0.8,1.0,1.0,501.0
20,4,0,0.0,0.8,0.2,1.0,480.0
4,0,4,0.8,0.0,1.0,0.2,478.0
0,0,0,0.0,0.0,0.2,0.2,476.0
