patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1250.0
17,3,2,0.4,0.6,0.6,0.8,1207.0
11,2,1,0.2,0.4,0.4,0.6,1184.0
13,2,3,0.6,0.4,0.8,0.6,1164.0
7,1,2,0.4,0.2,0.6,0.4,1155.0
16,3,1,0.2,0.6,0.4,0.8,1145.0
18,3,3,0.6,0.6,0.8,0.8,1131.0
6,1,1,0.2,0.2,0.4,0.4,1102.0
8,1,3,0.6,0.2,0.8,0.4,1082.0
22,4,2,0.4,0.8,0.6,1.0,874.0
23,4,3,0.6,0.8,0.8,1.0,843.0
21,4,1,0.2,0.8,0.4,1.0,836.0
2,0,2,0.4,0.0,0.6,0.2,767.0
1,0,1,0.2,0.0,0.4,0.2,752.0
3,0,3,0.6,0.0,0.8,0.2,739.0
14,2,4,0.8,0.4,1.0,0.6,669.0
10,2,0,0.0,0.4,0.2,0.6,656.0
19,3,4,0.8,0.6,1.0,0.8,656.0
15,3,0,0.0,0.6,0.2,0.8,641.0
9,1,4,0.8,0.2,1.0,0.4,638.0
5,1,0,0.0,0.2,0.2,0.4,624.0
24,4,4,0.8,0.8,1.0,1.0,538.0
20,4,0,0.0,0.8,0.2,1.0,509.0
4,0,4,0.8,0.0,1.0,0.2,479.0
0,0,0,0.0,0.0,0.2,0.2,477.0
