patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1253.0
11,2,1,0.2,0.4,0.4,0.6,1215.0
13,2,3,0.6,0.4,0.8,0.6,1204.0
17,3,2,0.4,0.6,0.6,0.8,1174.0
7,1,2,0.4,0.2,0.6,0.4,1166.0
16,3,1,0.2,0.6,0.4,0.8,1138.0
6,1,1,0.2,0.2,0.4,0.4,1135.0
18,3,3,0.6,0.6,0.8,0.8,1133.0
8,1,3,0.6,0.2,0.8,0.4,1120.0
14,2,4,0.8,0.4,1.0,0.6,891.0
10,2,0,0.0,0.4,0.2,0.6,882.0
19,3,4,0.8,0.6,1.0,0.8,855.0
9,1,4,0.8,0.2,1.0,0.4,837.0
15,3,0,0.0,0.6,0.2,0.8,837.0
5,1,0,0.0,0.2,0.2,0.4,829.0
22,4,2,0.4,0.8,0.6,1.0,596.0
21,4,1,0.2,0.8,0.4,1.0,579.0
23,4,3,0.6,0.8,0.8,1.0,576.0
2,0,2,0.4,0.0,0.6,0.2,503.0
1,0,1,0.2,0.0,0.4,0.2,492.0
3,0,3,0.6,0.0,0.8,0.2,483.0
24,4,4,0.8,0.8,1.0,1.0,457.0
20,4,0,0.0,0.8,0.2,1.0,435.0
0,0,0,0.0,0.0,0.2,0.2,368.0
4,0,4,0.8,0.0,1.0,0.2,367.0
