patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1252.0
7,1,2,0.4,0.2,0.6,0.4,1201.0
11,2,1,0.2,0.4,0.4,0.6,1188.0
13,2,3,0.6,0.4,0.8,0.6,1166.0
6,1,1,0.2,0.2,0.4,0.4,1152.0
17,3,2,0.4,0.6,0.6,0.8,1142.0
8,1,3,0.6,0.2,0.8,0.4,1129.0
16,3,1,0.2,0.6,0.4,0.8,1095.0
18,3,3,0.6,0.6,0.8,0.8,1070.0
2,0,2,0.4,0.0,0.6,0.2,718.0
10,2,0,0.0,0.4,0.2,0.6,712.0
5,1,0,0.0,0.2,0.2,0.4,707.0
3,0,3,0.6,0.0,0.8,0.2,701.0
1,0,1,0.2,0.0,0.4,0.2,698.0
15,3,0,0.0,0.6,0.2,0.8,677.0
14,2,4,0.8,0.4,1.0,0.6,642.0
22,4,2,0.4,0.8,0.6,1.0,627.0
9,1,4,0.8,0.2,1.0,0.4,623.0
21,4,1,0.2,0.8,0.4,1.0,618.0
19,3,4,0.8,0.6,1.0,0.8,611.0
23,4,3,0.6,0.8,0.8,1.0,604.0
0,0,0,0.0,0.0,0.2,0.2,493.0
4,0,4,0.8,0.0,1.0,0.2,454.0
20,4,0,0.0,0.8,0.2,1.0,445.0
24,4,4,0.8,0.8,1.0,1.0,403.0
