patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1283.0
7,1,2,0.4,0.2,0.6,0.4,1267.0
13,2,3,0.6,0.4,0.8,0.6,1257.0
11,2,1,0.2,0.4,0.4,0.6,1252.0
8,1,3,0.6,0.2,0.8,0.4,1245.0
6,1,1,0.2,0.2,0.4,0.4,1242.0
17,3,2,0.4,0.6,0.6,0.8,1215.0
18,3,3,0.6,0.6,0.8,0.8,1197.0
16,3,1,0.2,0.6,0.4,0.8,1184.0
14,2,4,0.8,0.4,1.0,0.6,947.0
9,1,4,0.8,0.2,1.0,0.4,946.0
10,2,0,0.0,0.4,0.2,0.6,938.0
5,1,0,0.0,0.2,0.2,0.4,929.0
19,3,4,0.8,0.6,1.0,0.8,910.0
15,3,0,0.0,0.6,0.2,0.8,902.0
2,0,2,0.4,0.0,0.6,0.2,844.0
3,0,3,0.6,0.0,0.8,0.2,835.0
1,0,1,0.2,0.0,0.4,0.2,831.0
22,4,2,0.4,0.8,0.6,1.0,753.0
23,4,3,0.6,0.8,0.8,1.0,746.0
21,4,1,0.2,0.8,0.4,1.0,744.0
4,0,4,0.8,0.0,1.0,0.2,690.0
0,0,0,0.0,0.0,0.2,0.2,669.0
24,4,4,0.8,0.8,1.0,1.0,615.0
20,4,0,0.0,0.8,0.2,1.0,613.0
