patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
7,1,2,0.4,0.2,0.6,0.4,1104.0
12,2,2,0.4,0.4,0.6,0.6,1097.0
8,1,3,0.6,0.2,0.8,0.4,1087.0
13,2,3,0.6,0.4,0.8,0.6,1077.0
11,2,1,0.2,0.4,0.4,0.6,1068.0
6,1,1,0.2,0.2,0.4,0.4,1067.0
17,3,2,0.4,0.6,0.6,0.8,939.0
2,0,2,0.4,0.0,0.6,0.2,939.0
10,2,0,0.0,0.4,0.2,0.6,931.0
16,3,1,0.2,0.6,0.4,0.8,928.0
18,3,3,0.6,0.6,0.8,0.8,924.0
5,1,0,0.0,0.2,0.2,0.4,923.0
14,2,4,0.8,0.4,1.0,0.6,923.0
9,1,4,0.8,0.2,1.0,0.4,922.0
3,0,3,0.6,0.0,0.8,0.2,919.0
1,0,1,0.2,0.0,0.4,0.2,918.0
15,3,0,0.0,0.6,0.2,0.8,825.0
0,0,0,0.0,0.0,0.2,0.2,822.0
4,0,4,0.8,0.0,1.0,0.2,815.0
19,3,4,0.8,0.6,1.0,0.8,814.0
22,4,2,0.4,0.8,0.6,1.0,626.0
21,4,1,0.2,0.8,0.4,1.0,619.0
23,4,3,0.6,0.8,0.8,1.0,612.0
20,4,0,0.0,0.8,0.2,1.0,574.0
24,4,4,0.8,0.8,1.0,1.0,562.0
