patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1265.0
11,2,1,0.2,0.4,0.4,0.6,1234.0
13,2,3,0.6,0.4,0.8,0.6,1227.0
17,3,2,0.4,0.6,0.6,0.8,1218.0
7,1,2,0.4,0.2,0.6,0.4,1210.0
18,3,3,0.6,0.6,0.8,0.8,1188.0
16,3,1,0.2,0.6,0.4,0.8,1185.0
6,1,1,0.2,0.2,0.4,0.4,1183.0
8,1,3,0.6,0.2,0.8,0.4,1176.0
10,2,0,0.0,0.4,0.2,0.6,972.0
14,2,4,0.8,0.4,1.0,0.6,950.0
15,3,0,0.0,0.6,0.2,0.8,947.0
5,1,0,0.0,0.2,0.2,0.4,940.0
19,3,4,0.8,0.6,1.0,0.8,932.0
9,1,4,0.8,0.2,1.0,0.4,924.0
22,4,2,0.4,0.8,0.6,1.0,732.0
23,4,3,0.6,0.8,0.8,1.0,721.0
21,4,1,0.2,0.8,0.4,1.0,719.0
2,0,2,0.4,0.0,0.6,0.2,621.0
1,0,1,0.2,0.0,0.4,0.2,614.0
3,0,3,0.6,0.0,0.8,0.2,608.0
20,4,0,0.0,0.8,0.2,1.0,602.0
24,4,4,0.8,0.8,1.0,1.0,592.0
0,0,0,0.0,0.0,0.2,0.2,507.0
4,0,4,0.8,0.0,1.0,0.2,488.0
