patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1176.0
7,1,2,0.4,0.2,0.6,0.4,1139.0
17,3,2,0.4,0.6,0.6,0.8,1117.0
11,2,1,0.2,0.4,0.4,0.6,1116.0
13,2,3,0.6,0.4,0.8,0.6,1111.0
8,1,3,0.6,0.2,0.8,0.4,1080.0
6,1,1,0.2,0.2,0.4,0.4,1075.0
16,3,1,0.2,0.6,0.4,0.8,1069.0
18,3,3,0.6,0.6,0.8,0.8,1050.0
2,0,2,0.4,0.0,0.6,0.2,849.0
3,0,3,0.6,0.0,0.8,0.2,806.0
1,0,1,0.2,0.0,0.4,0.2,802.0
22,4,2,0.4,0.8,0.6,1.0,783.0
10,2,0,0.0,0.4,0.2,0.6,767.0
21,4,1,0.2,0.8,0.4,1.0,764.0
5,1,0,0.0,0.2,0.2,0.4,750.0
14,2,4,0.8,0.4,1.0,0.6,750.0
15,3,0,0.0,0.6,0.2,0.8,747.0
23,4,3,0.6,0.8,0.8,1.0,745.0
9,1,4,0.8,0.2,1.0,0.4,735.0
19,3,4,0.8,0.6,1.0,0.8,713.0
0,0,0,0.0,0.0,0.2,0.2,571.0
4,0,4,0.8,0.0,1.0,0.2,561.0
20,4,0,0.0,0.8,0.2,1.0,549.0
24,4,4,0.8,0.8,1.0,1.0,518.0
